"","name_img","whiteRatio","sizeRatio","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1","img-10.png",0.606666666666667,14,0.166666666666667,0.7,0.766666666666667,0.6,0.6,0.6,0.533333333333333,0.633333333333333,0.666666666666667,0.8
"2","img-100.png",0.450322580645161,3.625,0.186666666666667,0.64,0.506666666666667,0.533333333333333,0.453333333333333,0.333333333333333,0.306666666666667,0.373333333333333,0.586666666666667,0.64
"3","img-101.png",0.391562685680333,8.16666666666667,0.175757575757576,0.315151515151515,0.242424242424242,0.224242424242424,0.490909090909091,0.43030303030303,0.406060606060606,0.436363636363636,0.521212121212121,0.733333333333333
"4","img-102.png",0.413333333333333,2.33333333333333,0.253333333333333,0.653333333333333,0.506666666666667,0.426666666666667,0.453333333333333,0.28,0.28,0.333333333333333,0.453333333333333,0.493333333333333
"5","img-103.png",0.437593984962406,3.66666666666667,0.0701754385964912,0.245614035087719,0.87719298245614,0.701754385964912,0.333333333333333,0.333333333333333,0.315789473684211,0.368421052631579,0.368421052631579,0.526315789473684
"6","img-104.png",0.517460317460318,2.71428571428571,0.1,0.466666666666667,0.7,0.7,0.5,0.433333333333333,0.433333333333333,0.566666666666667,0.8,0.6
"7","img-105.png",0.406759906759907,7.75,0.0897435897435897,0.564102564102564,0.858974358974359,0.730769230769231,0.333333333333333,0.282051282051282,0.269230769230769,0.269230769230769,0.269230769230769,0.384615384615385
"8","img-106.png",0.43,4.28571428571429,0.12,0.52,0.626666666666667,0.533333333333333,0.4,0.4,0.333333333333333,0.333333333333333,0.346666666666667,0.626666666666667
"9","img-107.png",0.308404558404558,4.16666666666667,0.42962962962963,0.318518518518518,0.207407407407407,0.237037037037037,0.348148148148148,0.474074074074074,0.259259259259259,0.259259259259259,0.259259259259259,0.288888888888889
"10","img-108.png",0.48695652173913,2.33333333333333,0.376811594202899,0.681159420289855,0.492753623188406,0.536231884057971,0.536231884057971,0.304347826086957,0.347826086956522,0.405797101449275,0.695652173913043,0.492753623188406
