"","name_img","whiteRatio","sizeRatio","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1","img-1.png",0.177002312381753,1.71052631578947,0.164319248826291,0.117370892018779,0.0563380281690141,0.15962441314554,0.530516431924883,0.246478873239437,0.187793427230047,0.284037558685446,0.068075117370892,0.0539906103286385
"2","img-10.png",0.428571428571429,11,0.0535714285714286,0.428571428571429,0.571428571428571,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.410714285714286,0.392857142857143,0.428571428571429
"3","img-100.png",0.316190476190476,5.75,0.0238095238095238,0.380952380952381,0.547619047619048,0.30952380952381,0.261904761904762,0.261904761904762,0.261904761904762,0.285714285714286,0.285714285714286,0.30952380952381
"4","img-1000.png",0.285714285714286,18,0.174193548387097,0.290322580645161,0.451612903225806,0.225806451612903,0.245161290322581,0.335483870967742,0.380645161290323,0.180645161290323,0.174193548387097,0.193548387096774
"5","img-1001.png",0.282924107142857,54,0.1,0.325,0.46875,0.26875,0.26875,0.33125,0.375,0.15625,0.15625,0.1875
"6","img-1002.png",0.309770114942529,56,0.0866666666666667,0.246666666666667,0.493333333333333,0.293333333333333,0.28,0.313333333333333,0.426666666666667,0.166666666666667,0.2,0.246666666666667
"7","img-1003.png",0.519704433497537,6.75,0.142857142857143,0.535714285714286,0.678571428571429,0.5,0.571428571428571,0.535714285714286,0.5,0.428571428571429,0.392857142857143,0.5
"8","img-1004.png",0.402836879432624,2.8125,0.291666666666667,0.558333333333333,0.425,0.375,0.383333333333333,0.275,0.191666666666667,0.633333333333333,0.466666666666667,0.25
"9","img-1005.png",0.275530839231547,2,0.319767441860465,0.430232558139535,0.209302325581395,0.186046511627907,0.168604651162791,0.168604651162791,0.186046511627907,0.197674418604651,0.25,0.337209302325581
"10","img-1006.png",0.264550264550265,1.79166666666667,0.392857142857143,0.25,0.220238095238095,0.19047619047619,0.172619047619048,0.18452380952381,0.166666666666667,0.18452380952381,0.291666666666667,0.321428571428571
"11","img-1007.png",0.297872340425532,2.04545454545455,0.329545454545455,0.488636363636364,0.267045454545455,0.244318181818182,0.181818181818182,0.181818181818182,0.176136363636364,0.193181818181818,0.306818181818182,0.295454545454545
"12","img-1008.png",0.288819875776398,2.31578947368421,0.297619047619048,0.43452380952381,0.267857142857143,0.214285714285714,0.196428571428571,0.154761904761905,0.178571428571429,0.19047619047619,0.291666666666667,0.357142857142857
"13","img-1009.png",0.295031055900621,2.0952380952381,0.333333333333333,0.428571428571429,0.25,0.220238095238095,0.202380952380952,0.166666666666667,0.19047619047619,0.208333333333333,0.297619047619048,0.327380952380952
"14","img-101.png",0.358024691358025,12.5,0.0714285714285714,0.333333333333333,0.5,0.595238095238095,0.452380952380952,0.285714285714286,0.30952380952381,0.285714285714286,0.261904761904762,0.285714285714286
"15","img-1010.png",0.306349206349206,3.07142857142857,0.267857142857143,0.232142857142857,0.133928571428571,0.142857142857143,0.196428571428571,0.5,0.455357142857143,0.285714285714286,0.267857142857143,0.285714285714286
"16","img-1011.png",0.297360248447205,3.38461538461538,0.25,0.267857142857143,0.125,0.125,0.178571428571429,0.446428571428571,0.4375,0.294642857142857,0.285714285714286,0.294642857142857
"17","img-1012.png",0.313658201784489,3.46153846153846,0.225806451612903,0.338709677419355,0.120967741935484,0.145161290322581,0.161290322580645,0.403225806451613,0.5,0.32258064516129,0.298387096774194,0.314516129032258
"18","img-1013.png",0.294927536231884,2.58823529411765,0.275,0.216666666666667,0.108333333333333,0.125,0.183333333333333,0.483333333333333,0.391666666666667,0.275,0.341666666666667,0.283333333333333
"19","img-1014.png",0.312285518188058,3,0.217741935483871,0.298387096774194,0.104838709677419,0.137096774193548,0.185483870967742,0.346774193548387,0.491935483870968,0.330645161290323,0.370967741935484,0.330645161290323
"20","img-1015.png",0.404558404558405,1.47058823529412,0.0576923076923077,0.730769230769231,0.538461538461538,0.365384615384615,0.442307692307692,0.365384615384615,0.307692307692308,0.25,0.288461538461538,0.269230769230769
"21","img-1016.png",0.416296296296296,1.31578947368421,0.12,0.66,0.44,0.42,0.36,0.32,0.3,0.34,0.36,0.32
"22","img-1017.png",0.277294685990338,6.28571428571429,0.261111111111111,0.494444444444444,0.211111111111111,0.211111111111111,0.222222222222222,0.333333333333333,0.25,0.227777777777778,0.233333333333333,0.205555555555556
"23","img-1018.png",0.375420875420875,4.16666666666667,0.0454545454545455,0.409090909090909,0.545454545454545,0.5,0.431818181818182,0.340909090909091,0.477272727272727,0.295454545454545,0.181818181818182,0.318181818181818
"24","img-1019.png",0.439935064935065,5.2,0.0454545454545455,0.272727272727273,0.613636363636364,0.659090909090909,0.477272727272727,0.477272727272727,0.5,0.477272727272727,0.340909090909091,0.318181818181818
"25","img-102.png",0.419642857142857,3.75,0.142857142857143,0.404761904761905,0.404761904761905,0.357142857142857,0.428571428571429,0.380952380952381,0.357142857142857,0.428571428571429,0.404761904761905,0.547619047619048
"26","img-1020.png",0.329545454545455,5,0.15625,0.875,0.40625,0.3125,0.34375,0.28125,0.34375,0.1875,0.15625,0.1875
"27","img-1021.png",0.307939053728949,2.05,0.206896551724138,0.577586206896552,0.318965517241379,0.318965517241379,0.301724137931034,0.275862068965517,0.543103448275862,0.120689655172414,0.224137931034483,0.181034482758621
"28","img-1022.png",0.291304347826087,5.25,0.025,0.5,0.525,0.3,0.2,0.225,0.275,0.325,0.4,0.35
"29","img-1023.png",0.310416666666667,3.14285714285714,0.1,0.525,0.65,0.325,0.25,0.25,0.275,0.275,0.4,0.35
"30","img-1024.png",0.354761904761905,3.11111111111111,0.30952380952381,0.357142857142857,0.214285714285714,0.285714285714286,0.333333333333333,0.357142857142857,0.285714285714286,0.333333333333333,0.30952380952381,0.761904761904762
"31","img-1025.png",0.342657342657343,0.375,0,0.0769230769230769,0.192307692307692,0.192307692307692,0.0769230769230769,0.0769230769230769,0.384615384615385,0.538461538461538,0.846153846153846,0.846153846153846
"32","img-1026.png",0.331168831168831,4.5,0,0.142857142857143,0.285714285714286,0.428571428571429,0.5,0.642857142857143,0.642857142857143,0.428571428571429,0.285714285714286,0.142857142857143
"33","img-1027.png",0.329059829059829,3.2,0,0.153846153846154,0.307692307692308,0.384615384615385,0.307692307692308,0.230769230769231,0.153846153846154,0.230769230769231,0.384615384615385,0.384615384615385
"34","img-1028.png",0.414529914529915,4,0,0.0769230769230769,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.461538461538462,0.461538461538462,0.307692307692308
"35","img-1029.png",0.4,8,0,0.0909090909090909,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.454545454545455,0.272727272727273,0.636363636363636,0.909090909090909
"36","img-103.png",0.547916666666667,7,0.1875,0.520833333333333,0.645833333333333,0.5625,0.5625,0.479166666666667,0.520833333333333,0.541666666666667,0.645833333333333,0.8125
"37","img-1030.png",0.4,18,0.111111111111111,0.444444444444444,0.666666666666667,0.444444444444444,0.111111111111111,0.388888888888889,0.444444444444444,0.555555555555556,0.5,0.333333333333333
"38","img-1031.png",0.22866344605475,12.5,0.0652173913043478,0.369565217391304,0.217391304347826,0.0869565217391304,0.173913043478261,0.217391304347826,0.173913043478261,0.152173913043478,0.173913043478261,0.195652173913043
"39","img-1032.png",0.372781065088757,6,0.0769230769230769,0.269230769230769,0.423076923076923,0.423076923076923,0.269230769230769,0.384615384615385,0.346153846153846,0.423076923076923,0.461538461538462,0.307692307692308
"40","img-1033.png",0.470779220779221,26,0.0454545454545455,0.454545454545455,0.636363636363636,0.272727272727273,0.5,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.454545454545455
"41","img-1034.png",0.461111111111111,18,0.111111111111111,0.611111111111111,0.888888888888889,0.388888888888889,0.277777777777778,0.444444444444444,0.444444444444444,0.555555555555556,0.5,0.388888888888889
"42","img-1035.png",0.322674418604651,4.55555555555556,0.3125,0.65625,0.28125,0.34375,0.328125,0.359375,0.34375,0.34375,0.21875,0.171875
"43","img-1036.png",0.359090909090909,4.66666666666667,0.416666666666667,0.733333333333333,0.35,0.3,0.316666666666667,0.333333333333333,0.35,0.383333333333333,0.283333333333333,0.233333333333333
"44","img-1037.png",0.441176470588235,1,0,0.529411764705882,0.882352941176471,0.764705882352941,0.705882352941177,0.294117647058824,0.176470588235294,0.176470588235294,0.294117647058824,0.294117647058824
"45","img-1038.png",0.275177304964539,15,0.0666666666666667,0.491666666666667,0.216666666666667,0.275,0.283333333333333,0.291666666666667,0.483333333333333,0.291666666666667,0.166666666666667,0.183333333333333
"46","img-1039.png",0.364102564102564,2,0.233333333333333,0.5,0.366666666666667,0.3,0.333333333333333,0.2,0.3,0.266666666666667,0.266666666666667,0.233333333333333
"47","img-104.png",0.339539007092199,5,0.25,0.25,0.239583333333333,0.21875,0.208333333333333,0.302083333333333,0.489583333333333,0.40625,0.385416666666667,0.416666666666667
"48","img-1040.png",0.407692307692308,2.4,0.166666666666667,0.466666666666667,0.4,0.4,0.366666666666667,0.366666666666667,0.366666666666667,0.333333333333333,0.333333333333333,0.3
"49","img-1041.png",0.37037037037037,2.08333333333333,0.233333333333333,0.5,0.3,0.366666666666667,0.333333333333333,0.233333333333333,0.233333333333333,0.333333333333333,0.333333333333333,0.233333333333333
"50","img-1042.png",0.349537037037037,2.77777777777778,0.0625,0.5,0.4375,0.3125,0.3125,0.1875,0.21875,0.3125,0.3125,0.3125
"51","img-1043.png",0.426190476190476,4.33333333333333,0.0333333333333333,0.5,0.533333333333333,0.366666666666667,0.4,0.3,0.3,0.3,0.366666666666667,0.333333333333333
"52","img-1044.png",0.390572390572391,12.5,0.0909090909090909,0.363636363636364,0.5,0.227272727272727,0.409090909090909,0.409090909090909,0.363636363636364,0.363636363636364,0.454545454545455,0.227272727272727
"53","img-1045.png",0.415584415584416,0.714285714285714,0.415584415584416,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","img-1046.png",0.343297101449275,5.5,0.229166666666667,0.333333333333333,0.229166666666667,0.229166666666667,0.364583333333333,0.572916666666667,0.40625,0.322916666666667,0.34375,0.322916666666667
"55","img-1047.png",0.329777777777778,4.3,0.23,0.29,0.21,0.18,0.33,0.52,0.42,0.37,0.33,0.33
"56","img-1048.png",0.365581395348837,4.1,0.25,0.36,0.25,0.23,0.35,0.6,0.44,0.41,0.35,0.36
"57","img-1049.png",0.352888888888889,7.16666666666667,0.19,0.36,0.26,0.26,0.25,0.54,0.45,0.37,0.34,0.36
"58","img-105.png",0.333333333333333,6.42857142857143,0.270833333333333,0.28125,0.239583333333333,0.21875,0.177083333333333,0.260416666666667,0.552083333333333,0.354166666666667,0.333333333333333,0.395833333333333
"59","img-1050.png",0.317028985507246,7.33333333333333,0.177083333333333,0.302083333333333,0.239583333333333,0.1875,0.270833333333333,0.520833333333333,0.395833333333333,0.28125,0.322916666666667,0.34375
"60","img-1051.png",0.363636363636364,0.529411764705882,0,0.3,0.4,0.35,0.3,0.2,0.25,0.25,0.6,0.75
"61","img-1052.png",0.298076923076923,Inf,0.03125,0.3125,0.34375,0.3125,0.3125,0.21875,0.21875,0.125,0.21875,0.375
"62","img-1053.png",0.376190476190476,1.5,0,0.2,0.333333333333333,0.333333333333333,0.333333333333333,0.4,0.333333333333333,0.266666666666667,0.2,0.333333333333333
"63","img-1054.png",0.430769230769231,3.25,0,0.0769230769230769,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385
"64","img-1055.png",0.374358974358974,2.6,0,0.0769230769230769,0.230769230769231,0.384615384615385,0.461538461538462,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.230769230769231
"65","img-1056.png",0.33125,9,0.0208333333333333,0.104166666666667,0.1875,0.458333333333333,0.354166666666667,0.333333333333333,0.395833333333333,0.375,0.4375,0.645833333333333
"66","img-1057.png",0.343304843304843,1.41176470588235,0.185185185185185,0.555555555555556,0.388888888888889,0.333333333333333,0.333333333333333,0.37037037037037,0.203703703703704,0.185185185185185,0.314814814814815,0.240740740740741
"67","img-1058.png",0.402504472271914,20.5,0.173076923076923,0.711538461538462,0.346153846153846,0.384615384615385,0.384615384615385,0.384615384615385,0.230769230769231,0.365384615384615,0.346153846153846,0.423076923076923
"68","img-1059.png",0.434704830053667,13.6666666666667,0.269230769230769,0.615384615384615,0.365384615384615,0.461538461538462,0.403846153846154,0.346153846153846,0.384615384615385,0.384615384615385,0.326923076923077,0.442307692307692
"69","img-106.png",0.359042553191489,6.42857142857143,0.229166666666667,0.34375,0.270833333333333,0.260416666666667,0.21875,0.229166666666667,0.59375,0.5,0.40625,0.375
"70","img-1060.png",0.341836734693878,5.2,0.0714285714285714,0.214285714285714,0.535714285714286,0.607142857142857,0.25,0.357142857142857,0.178571428571429,0.321428571428571,0.25,0.321428571428571
"71","img-1061.png",0.37962962962963,0.892857142857143,0.166666666666667,0.638888888888889,0.652777777777778,0.375,0.305555555555556,0.222222222222222,0.25,0.277777777777778,0.319444444444444,0.222222222222222
"72","img-1062.png",0.301619433198381,12,0.0526315789473684,0.263157894736842,0.421052631578947,0.447368421052632,0.342105263157895,0.157894736842105,0.263157894736842,0.315789473684211,0.236842105263158,0.289473684210526
"73","img-1063.png",0.384615384615385,1.84615384615385,0.184210526315789,0.684210526315789,0.789473684210526,0.552631578947368,0.236842105263158,0.263157894736842,0.131578947368421,0.289473684210526,0.263157894736842,0.342105263157895
"74","img-1064.png",0.375082399472643,1.56,0.324324324324324,0.655405405405405,0.290540540540541,0.331081081081081,0.574324324324324,0.418918918918919,0.5,0.256756756756757,0.168918918918919,0.25
"75","img-1065.png",0.226588628762542,8.375,0.227564102564103,0.28525641025641,0.224358974358974,0.294871794871795,0.259615384615385,0.21474358974359,0.333333333333333,0.233974358974359,0.105769230769231,0.131410256410256
"76","img-1066.png",0.410526315789474,1.54545454545455,0,0.133333333333333,0.4,0.333333333333333,0.266666666666667,0.266666666666667,0.333333333333333,0.4,0.333333333333333,0.333333333333333
"77","img-1067.png",0.421052631578947,2.42857142857143,0,0.0666666666666667,0.2,0.333333333333333,0.4,0.466666666666667,0.4,0.466666666666667,0.4,0.4
"78","img-1068.png",0.40952380952381,9.5,0.05,0.4,0.4,0.4,0.4,0.35,0.35,0.35,0.65,0.7
"79","img-1069.png",0.338888888888889,0.5,0,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.388888888888889,0.777777777777778,0.722222222222222
"80","img-107.png",0.351950354609929,3.46153846153846,0.3125,0.28125,0.25,0.21875,0.197916666666667,0.302083333333333,0.5625,0.385416666666667,0.364583333333333,0.416666666666667
"81","img-1070.png",0.403846153846154,12,0.0833333333333333,0.375,0.666666666666667,0.291666666666667,0.416666666666667,0.458333333333333,0.416666666666667,0.375,0.375,0.416666666666667
"82","img-1071.png",0.393181818181818,9,0.0227272727272727,0.181818181818182,0.272727272727273,0.590909090909091,0.545454545454545,0.409090909090909,0.227272727272727,0.590909090909091,0.636363636363636,0.454545454545455
"83","img-1072.png",0.285714285714286,1.42857142857143,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.0714285714285714,0.142857142857143,0.285714285714286,0.571428571428571
"84","img-1073.png",0.372636262513904,1.08,0.0483870967741935,0.129032258064516,0.532258064516129,0.564516129032258,0.419354838709677,0.419354838709677,0.290322580645161,0.306451612903226,0.370967741935484,0.387096774193548
"85","img-1074.png",0.446153846153846,8,0.2,0.65,0.55,0.45,0.25,0.45,0.45,0.25,0.45,0.35
"86","img-1075.png",0.203961848862803,4.5,0.336206896551724,0.25,0.120689655172414,0.155172413793103,0.181034482758621,0.293103448275862,0.181034482758621,0.155172413793103,0.120689655172414,0.155172413793103
"87","img-1076.png",0.218140929535232,3.66666666666667,0.344827586206897,0.310344827586207,0.129310344827586,0.146551724137931,0.172413793103448,0.310344827586207,0.172413793103448,0.172413793103448,0.181034482758621,0.181034482758621
"88","img-1077.png",0.417989417989418,3.8,0.0277777777777778,0.611111111111111,0.805555555555556,0.305555555555556,0.25,0.305555555555556,0.388888888888889,0.611111111111111,0.527777777777778,0.416666666666667
"89","img-1078.png",0.402116402116402,3.16666666666667,0.0833333333333333,0.666666666666667,0.666666666666667,0.25,0.194444444444444,0.25,0.5,0.666666666666667,0.555555555555556,0.305555555555556
"90","img-1079.png",0.398148148148148,6.25,0.166666666666667,0.416666666666667,0.625,0.333333333333333,0.375,0.333333333333333,0.375,0.333333333333333,0.166666666666667,0.375
"91","img-108.png",0.335992907801418,7.5,0.208333333333333,0.322916666666667,0.25,0.21875,0.197916666666667,0.25,0.583333333333333,0.40625,0.385416666666667,0.385416666666667
"92","img-1080.png",0.469827586206897,3,0.0416666666666667,0.458333333333333,0.604166666666667,0.458333333333333,0.395833333333333,0.25,0.416666666666667,0.583333333333333,0.5,0.479166666666667
"93","img-1081.png",0.461538461538462,1.66666666666667,0.153846153846154,0.557692307692308,0.384615384615385,0.403846153846154,0.346153846153846,0.192307692307692,0.423076923076923,0.5,0.442307692307692,0.365384615384615
"94","img-1082.png",0.388888888888889,1.66666666666667,0,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.333333333333333,0.333333333333333,0.416666666666667
"95","img-1083.png",0.379166666666667,6,0.0833333333333333,0.333333333333333,0.333333333333333,0.208333333333333,0.375,0.416666666666667,0.291666666666667,0.375,0.458333333333333,0.916666666666667
"96","img-1084.png",0.347826086956522,2.58823529411765,0.12962962962963,0.25,0.194444444444444,0.194444444444444,0.166666666666667,0.518518518518518,0.648148148148148,0.37962962962963,0.407407407407407,0.324074074074074
"97","img-1085.png",0.346153846153846,2.18181818181818,0.175,0.55,0.65,0.3,0.275,0.25,0.25,0.25,0.25,0.25
"98","img-1086.png",0.401021711366539,1.13636363636364,0.0344827586206897,0.517241379310345,0.689655172413793,0.413793103448276,0.310344827586207,0.379310344827586,0.293103448275862,0.293103448275862,0.344827586206897,0.362068965517241
